bnumber,Chemostat u=0.11,Chemostat u=0.12,Chemostat u=0.20,Chemostat u=0.21 (1),Chemostat u=0.21,Chemostat u=0.22,Galactose ,Chemostat u=0.26,Acetate,Chemostat u=0.31 (1),Chemostat u=0.31,Chemostat u=0.35,Chemostat u=0.36,Pyruvate,Chemostat u=0.4,Chemostat u=0.41,Fumarate,Succinate,Glucosamine,Chemostat u=0.46,Glycerol,Mannose,Chemostat u=0.49,Chemostat u=0.5,Chemostat u=0.51,Xylose,Glucose + salts,Glucose,pH6 glucose,Fructose,42C glucose
Q2A0K9,,0.0,0.0,,,,0.9049773755656109,,0.0,,,0.0,,0.8,,,0.7874015748031495,2.3255813953488373,0.0,,1.5151515151515151,1.5151515151515151,,0.0,,0.7168458781362007,1.4336917562724014,0.0,0.68259385665529,0.0,0.6711409395973155
Q5H772,,21.05263157894737,48.07692307692307,,,,39.81900452488688,,3.4782608695652177,,,109.16666666666667,,17.6,,,14.173228346456693,15.503875968992247,36.6412213740458,,17.424242424242422,66.66666666666666,,57.992565055762086,,22.939068100358423,15.770609318996415,28.87323943661972,10.92150170648464,45.270270270270274,34.899328859060404
Q5H776,,95.78947368421053,235.57692307692307,,,,18.099547511312217,,37.39130434782609,,,348.33333333333337,,27.2,,,49.60629921259842,27.906976744186046,119.08396946564885,,26.515151515151516,88.63636363636363,,159.1078066914498,,20.78853046594982,55.913978494623656,80.28169014084507,6.8259385665529,31.756756756756758,10.738255033557047
Q5H777,,437.89473684210526,485.57692307692304,,,,228.95927601809956,,246.08695652173915,,,434.1666666666667,,48.8,,,114.1732283464567,75.96899224806201,183.206106870229,,63.63636363636363,111.36363636363636,,227.5092936802974,,45.16129032258065,56.630824372759854,85.91549295774648,27.3037542662116,64.1891891891892,47.651006711409394
Q6E0U3,,42.10526315789474,49.03846153846154,,,,85.06787330316742,,54.78260869565218,,,45.0,,63.2,,,96.85039370078741,52.713178294573645,168.70229007633588,,150.75757575757575,67.42424242424242,,53.531598513011154,,97.4910394265233,169.89247311827955,81.69014084507043,94.19795221843003,62.83783783783784,136.24161073825505
b0002,1284.0,1541.0526315789475,1966.3461538461538,2678.8649707078,1682.0,2699.9860296967,1876.0180995475114,3132.1105721902004,1833.0434782608697,3488.8810754078004,2003.0,2729.166666666667,4021.7057474852004,8144.8,3024.0,4547.327733345,2695.2755905511813,2957.3643410852715,3980.916030534351,5126.8949789738,3544.6969696969695,3324.242424242424,3017.0,5901.858736059479,5560.6431266575,6668.817204301075,4600.0,4016.1971830985917,3606.1433447098975,6514.189189189189,3028.1879194630874
b0003,154.0,158.94736842105263,169.23076923076923,483.05504216580005,200.0,516.4583669945999,276.0180995475113,554.7553147368,330.4347826086957,605.6666574296,239.0,173.33333333333334,776.6009196502999,672.8,380.0,808.6377696475,357.4803149606299,310.07751937984494,526.7175572519084,847.816827485,334.8484848484848,175.0,389.0,243.12267657992567,947.2643450544999,840.1433691756272,1090.3225806451612,418.3098591549296,569.9658703071672,481.0810810810811,391.2751677852349
b0004,3233.0,3149.4736842105262,3291.346153846154,4480.0565577454,4050.0,4463.8025540106,4231.6742081447965,4856.2547149327,4870.434782608696,5271.3733133654,3877.0,4245.0,5820.563891885799,15708.8,4935.0,6219.8714082530005,6982.677165354331,7842.635658914728,6880.152671755725,6908.686420045799,8415.90909090909,6925.757575757575,5555.0,6519.7026022304835,7606.5835381013,12168.458781362007,12560.57347670251,10288.028169014086,6513.993174061433,9802.027027027027,5003.355704697987
b0006,59.0,192.63157894736844,278.8461538461538,177.4009533148,73.0,,350.2262443438914,219.4827637015,375.6521739130435,,84.0,305.0,,456.0,87.0,,408.66141732283467,417.05426356589146,570.2290076335878,,453.78787878787875,493.1818181818182,99.0,343.4944237918216,208.56139404290002,529.0322580645161,383.51254480286735,565.4929577464789,369.28327645051195,564.1891891891892,452.34899328859063
b0008,6274.0,3972.631578947369,4691.346153846153,15678.370385876102,7069.0,15145.2688196726,6988.235294117647,16126.043116261399,5845.217391304348,15830.9044925849,7158.0,5793.333333333334,16072.6503558217,8977.6,7460.0,16228.3836222735,7628.346456692913,7452.7131782945735,7503.053435114503,16283.6874222897,8558.333333333332,6908.333333333333,7616.0,7411.8959107806695,16753.15186449,9578.494623655914,9732.616487455198,7485.211267605634,9015.017064846415,8454.054054054053,13038.255033557047
b0009,194.0,21.05263157894737,24.038461538461537,,171.0,95.5617441968,11.764705882352942,90.2763222361,41.73913043478261,,166.0,22.5,,38.4,130.0,,53.54330708661417,13.953488372093023,48.854961832061065,,33.33333333333333,17.424242424242422,120.0,25.278810408921935,72.72894275670001,5.017921146953405,7.168458781362007,33.098591549295776,8.87372013651877,12.837837837837839,8.724832214765101
b0014,8084.0,10111.578947368422,10097.115384615385,12514.4650675623,7122.0,12638.8034621028,9981.900452488688,12273.7654779301,12325.217391304348,11915.580077158898,6976.0,11053.333333333334,11865.9301778375,10591.2,6736.0,11611.9614913853,13266.929133858268,15244.961240310076,13311.45038167939,12156.9741295893,13408.333333333332,13709.848484848484,6760.0,11518.2156133829,11991.443382088,13230.824372759856,14845.878136200718,13102.112676056338,23301.706484641636,12662.162162162162,30191.275167785236
b0015,477.0,385.2631578947369,433.65384615384613,528.8076183042,494.0,543.5836408741001,385.5203619909502,560.5939961979,429.5652173913044,537.247857876,488.0,485.0,557.5725665037,471.2,411.0,514.770902425,595.275590551181,463.5658914728682,549.618320610687,567.9097446306,562.1212121212121,446.2121212121212,369.0,495.91078066914497,542.3688084058,554.1218637992831,475.98566308243727,484.50704225352115,574.7440273037543,408.7837837837838,1206.711409395973
b0023,11041.0,8465.263157894737,8933.653846153846,12378.2656367951,12129.0,12700.625889295901,10024.434389140271,13526.4271078952,9448.695652173914,15223.150200574099,12715.0,10076.666666666668,16281.8618812358,12743.2,15159.0,18028.9622684521,14379.527559055117,14051.162790697674,15225.190839694656,20196.5378817482,15967.424242424242,13142.424242424242,17038.0,14159.10780669145,20949.0586389013,15888.172043010753,19281.720430107525,20311.971830985916,17216.382252559724,18239.864864864867,20332.21476510067
b0025,,92.63157894736842,122.11538461538461,,,713.1979516988999,103.16742081447964,,86.95652173913044,,,95.0,,112.8,,,103.14960629921259,89.92248062015504,111.45038167938931,647.9438078726,116.66666666666666,85.60606060606061,,133.8289962825279,649.5567366576,106.8100358422939,75.98566308243727,112.67605633802818,103.0716723549488,114.86486486486487,119.46308724832215
b0026,1499.0,930.5263157894738,1032.6923076923076,1788.0091104938,1641.0,1802.4986748029,1228.054298642534,1894.5511696029,1172.1739130434783,1868.4509480762,1572.0,1135.8333333333335,1799.8118833597,1536.8,1466.0,1762.2184052409,1304.724409448819,1216.2790697674418,1237.4045801526718,1819.7602416516,1374.2424242424242,1231.060606060606,1337.0,1224.5353159851302,1747.9888752770999,1759.1397849462364,1495.3405017921148,1525.3521126760563,1381.569965870307,1365.5405405405406,1979.8657718120805
b0028,930.0,589.4736842105264,825.9615384615385,464.42884357099996,1412.0,495.9032064206,1123.076923076923,462.20307820470003,1331.304347826087,529.4187113939,1493.0,773.3333333333334,523.5970683251,940.0,1346.0,529.9645038153,1202.3622047244094,941.860465116279,1077.0992366412213,495.3661854329,1025.7575757575758,1463.6363636363635,1254.0,759.8513011152417,482.2567488023,785.663082437276,832.9749103942652,883.8028169014085,650.5119453924914,1181.7567567567567,804.0268456375838
b0029,173.0,65.26315789473685,81.73076923076923,154.0065352223,193.0,,83.2579185520362,,103.47826086956522,,193.0,102.5,,144.0,189.0,144.8634741647,122.83464566929133,104.65116279069767,103.05343511450381,131.4455339532,156.8181818181818,109.09090909090908,186.0,106.31970260223048,137.0020683741,109.6774193548387,74.55197132616487,157.74647887323945,95.56313993174061,128.3783783783784,100.67114093959732
b0030,250.0,297.89473684210526,315.38461538461536,,261.0,,123.98190045248869,72.1593909684,183.47826086956522,,187.0,318.33333333333337,,204.0,100.0,,288.18897637795277,200.0,117.55725190839694,,160.6060606060606,238.63636363636363,34.0,217.1003717472119,,44.44444444444444,45.16129032258065,29.577464788732396,19.112627986348123,58.10810810810811,34.899328859060404
b0031,593.0,896.8421052631579,939.4230769230769,573.5646113281,672.0,488.0892592046,966.5158371040724,493.14063419620004,1407.8260869565217,512.8438488789,659.0,906.6666666666667,556.6733476855001,1323.2,643.0,612.017107266,962.992125984252,864.3410852713178,1261.8320610687022,732.0547619948,1328.030303030303,1173.4848484848485,1096.0,1090.7063197026023,873.7063476553,1458.7813620071684,1911.111111111111,2170.4225352112676,2690.7849829351535,1541.8918918918919,2736.241610738255
b0032,972.0,1577.8947368421054,1786.5384615384614,1058.4980934703,1113.0,1093.1889988783,3121.266968325792,1302.7925877011999,2574.7826086956525,1552.6822683993,1490.0,2235.0,1725.5782969883999,3195.2,2598.0,2058.8620880999,3900.787401574803,4292.248062015504,3580.916030534351,2363.0153413917,4410.60606060606,3180.30303030303,2259.0,3609.6654275092937,2678.3718621035,4286.73835125448,4184.94623655914,6518.30985915493,4929.692832764505,5083.783783783784,5724.161073825503
b0033,877.0,1175.7894736842106,1354.8076923076922,1251.894905478,1195.0,1274.9415351638002,1515.8371040723982,1544.6606383771,1316.521739130435,1707.8381285006,1461.0,1560.8333333333335,1834.4779522989002,1477.6,1899.0,2055.2860240741,1969.291338582677,2020.9302325581396,1700.7633587786258,2344.0762084069,2160.6060606060605,1929.5454545454545,2072.0,2230.483271375465,2631.3339649882,1926.1648745519713,1612.1863799283153,3130.281690140845,1984.9829351535834,2496.6216216216217,2412.751677852349
b0036,,11.578947368421053,33.65384615384615,,,,8.144796380090497,,10.434782608695652,,,30.0,,8.0,,,12.598425196850393,17.05426356589147,8.396946564885496,,9.09090909090909,,,20.817843866171003,,,0.7168458781362007,41.54929577464789,12.969283276450511,,5.369127516778524
b0046,,6.315789473684211,13.461538461538462,,,,13.574660633484163,,18.260869565217394,,,11.666666666666668,,8.8,,,4.724409448818897,24.806201550387595,19.84732824427481,,25.0,,,15.613382899628252,,,10.03584229390681,31.690140845070424,5.46075085324232,,6.7114093959731544
b0047,,10.526315789473685,8.653846153846153,,,,1.8099547511312217,,3.4782608695652177,,,8.333333333333334,,2.4,,,3.937007874015748,3.1007751937984493,6.106870229007633,,3.0303030303030303,3.0303030303030303,,8.178438661710038,,0.7168458781362007,0.7168458781362007,1.4084507042253522,2.04778156996587,2.027027027027027,2.0134228187919465
b0048,396.0,178.94736842105263,149.03846153846155,,425.0,,157.4660633484163,,153.91304347826087,,315.0,148.33333333333334,,227.2,271.0,,248.81889763779526,178.29457364341084,186.2595419847328,,225.0,175.75757575757575,241.0,144.23791821561338,69.238008905,156.98924731182797,159.85663082437276,207.74647887323945,169.96587030716722,178.3783783783784,155.03355704697987
b0049,95.0,43.15789473684211,40.38461538461538,,91.0,90.38393324559999,32.57918552036199,62.24316505229999,43.47826086956522,74.9221787564,81.0,33.333333333333336,,36.0,71.0,59.3963276718,35.43307086614173,31.007751937984494,31.297709923664122,,31.06060606060606,30.3030303030303,70.0,28.25278810408922,58.3782038811,30.10752688172043,45.16129032258065,40.140845070422536,40.955631399317404,20.945945945945947,40.26845637583892
b0050,,14.73684210526316,16.346153846153847,,,,16.289592760180994,,17.39130434782609,,,13.333333333333334,,12.8,,,9.448818897637794,9.30232558139535,15.267175572519083,,10.606060606060606,15.15151515151515,,8.178438661710038,,13.620071684587813,21.50537634408602,9.15492957746479,38.907849829351534,6.756756756756757,12.751677852348994
b0051,240.0,70.52631578947368,58.65384615384615,141.4333273634,233.0,148.4914286884,66.96832579185521,,96.5217391304348,159.2961377709,235.0,65.0,167.2711789105,112.0,218.0,219.4802539664,103.93700787401575,113.95348837209302,90.07633587786259,187.3704060345,130.30303030303028,89.39393939393939,324.0,77.32342007434944,207.15050395,110.3942652329749,111.82795698924731,178.16901408450704,120.13651877133105,120.27027027027027,163.75838926174498
b0052,,85.26315789473685,93.26923076923076,,,,116.7420814479638,,123.47826086956523,,,88.33333333333334,,140.0,,,120.47244094488188,110.07751937984496,135.1145038167939,,125.75757575757575,100.75757575757575,,85.50185873605948,,136.20071684587813,190.6810035842294,129.5774647887324,161.77474402730374,107.43243243243244,124.16107382550335
b0053,2014.0,853.6842105263158,846.1538461538461,1338.3141597753,1792.0,1325.4034914048,1071.4932126696833,1217.1191359688,782.608695652174,1176.2699176241001,1524.0,819.1666666666667,1147.8959865609,965.6,1359.0,1052.9116135939,885.8267716535433,921.7054263565891,864.1221374045801,1133.3259672796,984.090909090909,899.2424242424242,1437.0,765.0557620817845,1086.1758766635,888.1720430107526,1086.7383512544802,1094.3661971830986,830.716723549488,952.0270270270271,942.2818791946308
b0054,79.0,324.2105263157895,325.96153846153845,297.0156635754,66.0,286.2109093558,336.65158371040724,281.868085458,256.5217391304348,278.2639182647,62.0,300.83333333333337,267.8515537939,284.8,54.0,254.68868906650002,277.9527559055118,262.015503875969,396.9465648854962,252.8190298984,275.0,261.3636363636364,32.0,278.0669144981413,253.4437325723,308.9605734767025,417.921146953405,368.3098591549296,414.3344709897611,240.54054054054055,360.4026845637584
b0055,,45.26315789473684,40.38461538461538,,,,27.149321266968325,,1.7391304347826089,,,38.333333333333336,,17.6,,,20.47244094488189,21.705426356589147,0.7633587786259541,,28.787878787878785,2.2727272727272725,,53.531598513011154,,22.22222222222222,16.487455197132615,0.7042253521126761,18.43003412969283,31.08108108108108,33.557046979865774
b0058,,66.31578947368422,117.3076923076923,,,,60.633484162895925,,54.78260869565218,,,105.83333333333334,,44.8,,,77.95275590551181,63.565891472868216,58.01526717557252,,84.0909090909091,,,54.27509293680298,,,86.02150537634408,83.09859154929578,88.73720136518772,,97.98657718120805
b0059,94.0,92.63157894736842,73.07692307692308,53.1124217286,82.0,60.749043156999996,42.53393665158371,63.5964114098,56.52173913043479,65.969193628,98.0,70.83333333333334,62.9401355579,43.2,98.0,76.7060822876,48.818897637795274,47.286821705426355,76.33587786259541,81.79936872180001,56.060606060606055,57.57575757575757,111.0,78.81040892193309,81.8782880694,61.64874551971326,40.14336917562724,59.15492957746479,70.98976109215016,64.86486486486487,67.78523489932886
b0062,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0068,636.0,6.315789473684211,5.769230769230769,383.883557853,701.0,346.1499218432,10.85972850678733,423.95780689620005,16.521739130434785,441.2733341837,817.0,6.666666666666667,415.8722366783,26.4,881.0,404.4174687475,14.173228346456693,20.930232558139533,16.793893129770993,417.9023261976,20.454545454545453,15.909090909090908,1017.0,14.12639405204461,460.1574806485,12.186379928315413,8.602150537634408,12.67605633802817,2.04778156996587,15.54054054054054,0.0
b0071,7493.0,7090.526315789474,5229.807692307692,6811.8236770238,10272.0,7313.3083221056,4728.506787330317,7133.409416247099,5783.478260869566,7017.9773370881,8117.0,4661.666666666667,6864.7516288853,2920.8,6966.0,6460.491701698101,3847.244094488189,4879.84496124031,4706.106870229008,5923.362910886701,3933.333333333333,4140.151515151515,6691.0,3000.0,5735.5233970526,4048.0286738351256,2763.440860215054,3604.929577464789,1150.1706484641638,3716.2162162162163,1714.765100671141
b0072,4507.0,3802.105263157895,2971.153846153846,4922.8033310262,5489.0,5005.8777894088,2062.443438914027,4992.8347208517,3087.826086956522,5098.7856334503995,4818.0,2581.666666666667,4890.156681190901,1688.8,3811.0,4701.1053926996,2314.9606299212596,2172.8682170542634,2749.618320610687,4255.8404185327,2212.121212121212,1570.4545454545453,3413.0,1625.278810408922,4037.3496116308,1635.1254480286739,1155.5555555555554,1945.7746478873241,757.679180887372,1740.5405405405406,808.0536912751678
b0073,3976.0,7269.473684210527,6051.923076923077,4665.9190081009,5572.0,4890.047384227801,6951.131221719457,4820.7331371148,6300.000000000001,4571.5972010526,4819.0,5154.166666666667,4372.070174168401,2388.0,3498.0,3842.2022568690995,3510.236220472441,3413.178294573643,3262.5954198473282,3768.0560964976003,3812.121212121212,3243.939393939394,3246.0,4055.7620817843867,3404.8796932444,4956.989247311828,8762.007168458782,3230.9859154929577,3196.5870307167233,3395.2702702702704,4217.4496644295305
b0074,5037.0,5296.842105263158,3645.1923076923076,5542.0214121595,6044.0,5740.9812100068,3866.0633484162895,5547.0243022826,3689.5652173913045,5439.3482992927,4497.0,3189.166666666667,4719.8286591105,1674.4,3297.0,4353.292758714,2296.850393700787,2688.3720930232557,2419.8473282442746,3902.5577727576,2561.363636363636,2525.7575757575755,2573.0,2750.9293680297396,3534.0625964437,3767.7419354838707,4524.014336917563,1909.1549295774648,1506.4846416382252,2574.324324324324,3175.8389261744965
b0077,793.0,298.94736842105266,345.1923076923077,520.6696462256,942.0,511.01042930669996,251.58371040723983,509.42600935400003,266.95652173913044,495.0597628646,782.0,344.1666666666667,485.20967473440004,369.6,709.0,488.6167818071,270.0787401574803,236.43410852713177,309.9236641221374,497.35503669260004,357.57575757575756,275.0,741.0,336.0594795539034,496.69053464660004,321.14695340501794,264.51612903225805,310.5633802816902,289.419795221843,299.3243243243243,271.81208053691273
b0078,1032.0,752.6315789473684,794.2307692307692,1235.1600112969,951.0,1099.8779424896002,1164.7058823529412,1181.1206595769,784.3478260869566,1251.2752668450998,948.0,712.5,1077.1467836938,1068.0,851.0,1064.9958370909,754.3307086614174,1086.046511627907,1107.6335877862596,1112.8624159334,943.9393939393939,1205.3030303030303,997.0,801.4869888475837,1137.7812330514,1306.810035842294,1005.7347670250896,1079.5774647887324,1088.7372013651877,1304.7297297297298,963.0872483221476
b0080,413.0,371.5789473684211,284.6153846153846,154.5830324425,429.0,198.58335690799998,217.1945701357466,210.1017327187,224.34782608695653,168.3412477086,330.0,269.1666666666667,144.0739962723,256.8,233.0,142.3494503295,239.37007874015748,248.06201550387595,165.64885496183206,,191.66666666666666,220.45454545454544,176.0,214.86988847583643,91.90654843700001,127.59856630824373,65.94982078853046,104.22535211267606,84.64163822525597,187.16216216216216,102.68456375838926
b0081,,117.89473684210527,94.23076923076923,,,,142.98642533936652,,133.91304347826087,,,87.5,,129.6,,,116.53543307086613,73.64341085271317,95.41984732824427,,103.03030303030303,75.0,,101.11524163568774,,110.3942652329749,96.77419354838709,104.22535211267606,122.8668941979522,79.72972972972973,114.76510067114094
b0082,203.0,173.6842105263158,156.73076923076923,157.1578529486,241.0,147.35340403450002,273.3031674208145,121.97130642120001,267.82608695652175,161.4404484568,162.0,154.16666666666669,134.1601086071,344.0,157.0,139.6209863011,237.00787401574803,274.4186046511628,215.26717557251908,143.49423221799998,251.5151515151515,279.5454545454545,172.0,172.4907063197026,137.08475366780002,321.8637992831541,255.19713261648747,263.38028169014086,307.84982935153585,296.6216216216216,373.1543624161074
b0083,,4.2105263157894735,10.576923076923077,,,,6.334841628959276,,22.608695652173914,,,14.166666666666668,,38.4,,,25.984251968503937,23.25581395348837,22.13740458015267,,29.545454545454543,22.727272727272727,,17.100371747211895,,0.7168458781362007,2.150537634408602,41.54929577464789,11.60409556313993,16.89189189189189,0.6711409395973155
b0084,,5.2631578947368425,8.653846153846153,,,,8.144796380090497,,13.043478260869566,,,8.333333333333334,,20.0,,,9.448818897637794,11.627906976744185,14.50381679389313,,10.606060606060606,15.15151515151515,,11.895910780669146,,12.186379928315413,5.017921146953405,7.746478873239437,8.19112627986348,9.45945945945946,10.738255033557047
b0085,91.0,213.6842105263158,213.46153846153845,84.3009638324,151.0,79.1151711012,273.3031674208145,90.8042668401,442.60869565217394,69.9605514455,109.0,230.83333333333334,84.30843535460001,402.4,118.0,85.6660569684,311.81102362204723,272.09302325581393,262.59541984732823,91.5090227877,284.8484848484848,300.0,144.0,250.55762081784388,98.01359338040001,331.18279569892474,296.0573476702509,360.5633802816902,399.31740614334467,293.9189189189189,402.0134228187919
b0086,129.0,201.05263157894737,223.07692307692307,30.729158505100003,122.0,41.7792969321,215.3846153846154,40.4781680112,442.60869565217394,40.047587284,123.0,226.66666666666669,52.6580549025,396.8,145.0,48.805214312,383.46456692913387,203.87596899224806,256.4885496183206,,359.8484848484848,255.30303030303028,155.0,310.0371747211896,47.4932726302,305.3763440860215,318.9964157706093,373.23943661971833,380.20477815699655,210.13513513513513,351.67785234899327
b0087,,20.0,21.153846153846153,,,,13.574660633484163,,15.65217391304348,,,20.833333333333336,,26.4,,,18.89763779527559,7.751937984496124,17.557251908396946,,18.939393939393938,8.333333333333332,,25.278810408921935,,17.204301075268816,12.903225806451612,14.084507042253522,20.477815699658702,14.18918918918919,26.845637583892618
b0088,96.0,27.36842105263158,26.923076923076923,155.7817685634,87.0,143.2775356693,43.43891402714932,136.1337454336,60.00000000000001,125.3946394557,74.0,29.166666666666668,116.72856568489999,65.6,99.0,126.7178049889,54.33070866141732,47.286821705426355,73.2824427480916,202.94682979990003,52.27272727272727,46.21212121212121,78.0,38.66171003717472,169.90658867780002,41.57706093189964,34.40860215053763,57.04225352112676,124.2320819112628,49.32432432432432,34.899328859060404
b0090,,54.73684210526316,45.19230769230769,42.974859799700006,,45.6209864514,64.25339366515837,47.437580042,64.34782608695653,55.7639298387,,51.66666666666667,46.494931718500006,87.2,,53.379386086800004,48.031496062992126,75.1937984496124,58.01526717557252,50.159667040200006,68.93939393939394,59.090909090909086,,66.17100371747212,56.7412784761,76.70250896057348,50.17921146953405,64.7887323943662,67.57679180887372,78.37837837837839,115.43624161073825
b0091,103.0,151.57894736842107,196.15384615384616,45.4737662259,109.0,50.9428226729,219.00452488687782,51.4689402621,279.13043478260875,45.2452424763,122.0,175.0,,317.6,128.0,52.195506579799996,259.84251968503935,279.84496124031006,241.22137404580153,49.110842481599995,259.09090909090907,271.96969696969694,144.0,210.4089219330855,57.20596195,326.8817204301075,299.6415770609319,306.3380281690141,350.1706484641638,268.9189189189189,423.48993288590606
b0092,102.0,285.2631578947369,281.7307692307692,69.9387019009,107.0,77.02658660899999,403.61990950226243,,433.0434782608696,78.17081153550001,103.0,280.83333333333337,,412.8,106.0,62.0459155002,367.7165354330709,358.1395348837209,348.85496183206106,,357.57575757575756,401.5151515151515,124.0,283.271375464684,,445.8781362007168,412.18637992831543,359.85915492957747,776.7918088737201,355.4054054054054,645.6375838926175
b0094,371.0,423.15789473684214,431.7307692307692,201.64438594080002,387.0,218.148399993,352.03619909502265,197.5639057697,503.47826086956525,208.92966936419998,408.0,431.6666666666667,189.3323838573,432.0,307.0,193.88820506209998,414.1732283464567,348.06201550387595,339.6946564885496,196.79623946849998,411.3636363636363,369.6969696969697,338.0,448.3271375464684,211.353049925,454.48028673835125,359.13978494623655,402.81690140845075,421.84300341296927,381.0810810810811,523.489932885906
b0095,2449.0,2341.0526315789475,2465.3846153846152,2354.1845644941,2367.0,2378.7667330076,2803.6199095022625,2399.2737588369,2766.0869565217395,2334.7347934779,2217.0,2480.0,2349.2790412632003,3333.6,2094.0,2270.9166642933,3073.228346456693,3382.170542635659,3376.335877862595,2293.2337888823,3273.4848484848485,3569.6969696969695,2128.0,2692.193308550186,2352.9656736259,4292.4731182795695,4060.2150537634407,4274.647887323944,3529.692832764505,3488.5135135135138,3518.791946308725
b0096,,106.31578947368422,118.26923076923076,141.1270128062,,77.56348493819999,120.36199095022624,72.269134692,78.26086956521739,53.9701345987,,82.5,,87.2,,49.0459353521,102.36220472440945,84.49612403100775,90.83969465648855,56.019781268,87.12121212121211,96.2121212121212,,73.60594795539033,53.3290882435,77.41935483870968,108.24372759856631,92.25352112676057,65.52901023890784,67.56756756756756,129.53020134228188
b0098,740.0,789.4736842105264,727.8846153846154,668.7189632228,744.0,674.4744788462999,400.0,702.7304789038001,392.1739130434783,640.6415500853,685.0,696.6666666666667,619.8168395967,632.0,619.0,586.9917331314,523.6220472440945,478.29457364341084,562.5954198473282,598.4769193876999,471.2121212121212,537.1212121212121,640.0,695.1672862453531,574.36633143,473.1182795698925,316.8458781362007,497.1830985915493,376.79180887372013,520.9459459459459,446.97986577181206
b0099,,0.0,17.307692307692307,,,,0.0,,0.0,,,5.0,,16.8,,,2.3622047244094486,2.3255813953488373,2.2900763358778624,,0.7575757575757576,,,2.9739776951672865,,,0.0,2.8169014084507045,0.68259385665529,,12.751677852348994
